Text,Tags,Time
"a little beauty sleep before I hit my last night shift in the face, to ugly today. hair cut in the morning then OWNING crowd 9...WINNING." , "" , "2011-07-28 11:51:15"
"Think I might whack on The Last Song and die all the way through it out of jealousy towards Miley Cyrus's face/hair/appearance in general" , "" , "2011-07-28 11:46:44"
"do it, it's so much easier. Like I whack it in a ponytail and no annoying rat pieces of hair falls in your face" , "" , "2011-07-28 11:42:37"
"I just got the biggest grey ingrowing hair out of my face! I now have a large hole in my face." , "" , "2011-07-28 11:41:31"
"Chic in breakroom says &quot;wow your hair is still really wet!&quot; then makes a face when I grab a paper towel to fix it. Make up your mind, broad" , "" , "2011-07-28 11:38:04"
"Smelling all sweet, but I refuse to do this damn hair *not interested face*" , "" , "2011-07-28 11:35:46"
"I love his eyes and cute face ;)RT _NDaa omo yes me too, i love his hair in no other... it's the best hairstyle he's had ^^" , "" , "2011-07-28 11:34:01"
"Ayaff hear o!&quot;@ireteeh: Hahahaha short fixinRT&quot;@SmoothYinks: I dnt know wat type of hair it is! hahahahha....yu can't see d hair or d face&quot;" , "" , "2011-07-28 11:32:51"
"who will be arrested on I-95 for snatching a face cloth?" , "" , "2011-07-28 11:27:53"
"I hate seeing commercials on care products for your face all I need is a bar of soap and a wash cloth ." , "" , "2011-07-28 05:48:00"
"He put an Ether soaked cloth on my face and I struggled to get away! He blocked the door and got me to the...#WhoTheBleep" , "" , "2011-07-28 05:26:40"
"my face is like perfect n clear ... then I took da wash cloth wish soap .. THEN ALL my makeup came off (c)" , "" , "2011-07-28 02:51:31"
"gone text em' when i get settled for the night . *Picks up Pjs , Towel , Wash Cloth , soap , and face wash * SHOWER TIME (:" , "" , "2011-07-28 02:15:47"
"Well in my opinion I feel its nasty to use da same wash cloth u use tu clean ur face especially grown ppl now children its okay" , "" , "2011-07-28 01:30:30"
"In my face. You claim to be rich but all i see is your rib cage. All you ever got is a car n cloth, (LAMBO, GUINEA)" , "" , "2011-07-28 00:33:05"
"In my face. You claim to be rich but all i see is your rib cage. All you ever got is a car n cloth, (LAMBO, GUINEA) .cloth." , "" , "2011-07-28 00:24:00"
"Hahahaha..I like Adam Lambert, just wanna take wash cloth to his face and clean him up a little..lol" , "" , "2011-07-27 23:55:56"
"may i suggest you get a cloth a poor that toxic liquid onto it and sneak up behind her and just hold it over her face" , "" , "2011-07-27 23:03:00"
"the pouty face is the 'i approve of this ankle length piece of cloth!' *dies* oh! &amp; guess what I'm playing on.. NANDOS!" , "" , "2011-07-27 22:14:11"
"My dog Rosie just picked up a Hedgehog from the garden. I picked it with a cloth and stroked it, his little face popped out, so cute!" , "" , "2011-07-27 21:17:24"
"Nigga if you use my face cloth for ya balls, ya overnight pass will be revoked. I don't play them type of games #nastyass" , "'nastyass'" , "2011-07-27 19:26:41"
"I'm dumb ass weak! I hate that. Nigga get own cloth, I was my face with what you just washed ya sweaty balls with son" , "" , "2011-07-27 18:56:00"
"Just tried to rinse my face like they do in neutrogena commercials, brb I need to mop up my bathroom floor #disappointedandmisled" , "'disappointedandmisled'" , "2011-07-28 07:29:27"
"I'll do it for you!!*excited face* RT iv neva been a fan of maths.." , "" , "2011-07-28 12:05:43"
"im not really a fan of askalz.. but i love the way i look into their stupid face.." , "" , "2011-07-28 11:58:23"
"FUCK MY LIFE. THE MAID ISN'T TOUCHING MY CLOTHES AT ALL. I'LL PUNCH HER IN THE FACE IF SHE DOES." , "" , "2011-07-28 10:30:47"
"2days ago, I was wiped her face n changed her clothes. Kissed her forehead n her cheeks. I'm missing u already.." , "" , "2011-07-28 10:30:00"
"Whenever I stay at my parents house, my dog follows me everywhere. He was shocked that I closed the bathroom door in his face lol" , "" , "2011-07-28 11:57:49"
"I'd rather be able to face myself in the bathroom mirror than be rich and famous." , "" , "2011-07-28 11:55:20"
"I see u goin to d bathroom to wash ur face lol" , "" , "2011-07-28 11:26:40"
"Just walked into my room managed to trip over my bed, cupboard and desk in time to smack my face into my bathroom tiles! Worst part? I haven" , "" , "2011-07-28 11:21:29"
"Hahahaha RT I keep the bathroom door open, my roommate keeps it closed. Its dark... I face planted the door." , "" , "2011-07-28 11:09:40"
"lmfao I never drink/eat anything after 11 so I dont have to face sprinting to the bathroom" , "" , "2011-07-28 10:19:30"
"Wow.. That pisses me off. MY HOUSE, MY BATHROOM.... I WILL WASH MY FACE ALL I WANT AT 3 AM. goddamn, #rage" , "'rage'" , "2011-07-28 10:00:14"
"Fiina get dressed , brush my teeth , wash my face , do my hair , use the bathroom etc.. -__- this is bullshit I don't wannnna GOOOOOOOOOO ." , "" , "2011-07-28 08:58:41"
"While Uncle Wole Soyinka Slept,I Decided To Cut His Afro...I CANT WAIT 2 C D LUK ON HIS FACE WHEN HE LOOKS IN D BATHROOM MIRROR!!:D" , "" , "2011-07-28 08:54:30"
"just ran to the bathroom and washed my face like 8 times. i wasn't scared i was going to die, just be horribly disfigured and swollen." , "" , "2011-07-28 08:33:58"
"I hit myself in the face with the bathroom door;[" , "" , "2011-07-28 08:20:18"
"O.O its hard too,i bet i'd be lying on the bathroom floor feeling dizzy while my dogs licking the crap out of my face :')" , "" , "2011-07-28 08:00:26"
"I need to pee so bad my face has tears rolling down it! *runs to bathroom*" , "" , "2011-07-28 07:41:05"
"Damnit, I still have to wash my face and brush my teeth. *walks lazily and grouchy to the bathroom*" , "" , "2011-07-28 07:40:59"
"I went to take a quick bath. A BATH and I stepped into the tub and fell into the wall and hit my face against said wall." , "" , "2011-07-28 09:37:41"
"i hit u with a car but dont kill u , take a machete to ur face .. then drop u in a tub of sea urchins ....dont tell me wat to do please" , "" , "2011-07-28 05:48:48"
"shut up before I stick a tub stopper in your face, tub mouth." , "" , "2011-07-28 03:43:21"
"--naked in the woods with a gaping hole in his side XD hmm, he did eat a deer, maybe I can lather up blood on his face and hands~" , "" , "2011-07-23 18:45:34"
"That's why I never post a frontal view of my face! Whole weight of his head fell into my nose when I was..." , "" , "2011-07-28 09:53:38"
"That's why I never post a frontal view of my face! Whole weight of his head fell into my nose when I was lying in bed :(" , "" , "2011-07-28 09:53:04"
"dont laugh. but the whole left side of my head&amp; face is in pain. like joya dude i really think something wrong." , "" , "2011-07-28 07:57:39"
"I Hate When My Pops Put His Big Ass Head In My Face Askin me Did He Miss A Spot In His Head......Lmao....The Whole Back....." , "" , "2011-07-28 05:53:39"
"but waittt I'm mar you put the sexy face on! Tilted head .. lifted arm the whole nine ctfu! A mess" , "" , "2011-07-28 05:41:46"
"Can I swallow this bottle whole? So, this brain in my head Can forget your face http://twitpic.com/5wzp8w" , "" , "2011-07-28 04:52:18"
"So much shit goin on in my head right now...I'm about to face a whole pack of blacks and just stay to myself....so lost right now" , "" , "2011-07-28 04:01:21"
"i swear my sore head has spread to my whole face and ive got a temperature" , "" , "2011-07-28 01:59:40"
"I took them steroids and it made my whole face swell up , :( . Now I'm walking around with a big ass head and skinny ass body" , "" , "2011-07-27 12:30:06"
"i found my head scarf! and can nick bring back nick jr. with face?! that man was my everything! i loved how he took up the whole tv." , "" , "2011-07-27 06:01:33"
"...RT&gt;I need a man to put his whole face in it, damn sloppy head" , "" , "2011-07-27 04:58:32"
"It really was! I'm totally safe now but they whole situation still freaks me out... and his face in stuck in my head" , "" , "2011-07-27 04:42:33"
"i think im coming down wit sum the whole right side of my face hurt my head hurt im getting a lil fever #damn!" , "'damn!'" , "2011-07-27 03:31:14"
"I don't fuck around when I give a bitch head.. Whole damn face b sticky" , "" , "2011-07-27 00:53:20"
"Chic in breakroom says &quot;wow your hair is still really wet!&quot; then makes a face when I grab a paper towel to fix it. Make up your mind, broad" , "" , "2011-07-28 11:38:04"
"Well turn your fan on high and go get a small little towel dip it in I've cold water and pit it on your face" , "" , "2011-07-28 07:58:04"
"But if the friggin thing is chilling on the hand towel and emerges from the folds as I lean in to dry my face, I'm gonna freak the fuck out." , "" , "2011-07-28 07:48:49"
"DEFINITELY NOT!! good thing if they only capture my towel, not my face!! kdbfhsydvdhaydvcy i look tipsy.. LOL" , "" , "2011-07-28 07:08:25"
"girl tell me about it. it's no joke, but thanks &amp;I will. I'm fin to put a hot towel on my face &amp;gargle one more time." , "" , "2011-07-28 06:06:10"
"I want the stuff you put on a towel and put on someones face face to Knock em out. ;)" , "" , "2011-07-28 05:27:20"
"Y-you didn't...do...-he makes a funny face- anything wrong...-he gulps- I'm...-he gestures down- Can you get a towel?" , "" , "2011-07-28 05:12:12"
"i guess i forgive you *hands towel* clean that tomato off your face Sy" , "" , "2011-07-28 04:33:15"
"i was washing my face last night, and i guess i was so tired i did realize how hard i was scrubbing the towel and..." , "" , "2011-07-28 04:26:30"
"I want to get a wet towel and wipe off lady gaga's face lol" , "" , "2011-07-28 04:05:26"
"[I take the towel and try my face with it.] Most places are good." , "" , "2011-07-28 03:57:30"
"LMAO.... I just fell out the shower tryna grab my towel. Shit was funny i had to put on my serious face cuz i was fallin" , "" , "2011-07-28 02:49:02"
"Time to take a nice bath. I just love Ven's estate and how his servants bring me a warm towel. Then I'll paint my face and head to the city." , "" , "2011-07-28 02:40:46"
"gone text em' when i get settled for the night . *Picks up Pjs , Towel , Wash Cloth , soap , and face wash * SHOWER TIME (:" , "" , "2011-07-28 02:15:47"
"I was washing my face and the ring caught on to my towel and yanked it out. I was crying. LOL." , "" , "2011-07-28 02:02:23"
"I just found a bag of wet bathing suits and towels from when husband took the kids swimming on SUNDAY. This is my happy face. *scowl*" , "" , "2011-07-28 07:15:50"
"Laughing at these bitches Like Clowns.. I Nut on They Face, like they Towels. Ctfu" , "" , "2011-07-28 06:47:11"
"Wow that new place I went to for my haircut, washed my hair, put hot towels on my face, and game me a massage...Damn, not bad eh" , "" , "2011-07-28 03:50:45"
"That's y I keep tha's y a ninja wash off wit two towels one for body and face and ass gets its own" , "" , "2011-07-28 03:39:18"
"I've forgotten face towels, so I bought two towels." , "" , "2011-07-28 03:20:18"
"I will wash my own face towels for now on we gone how long she can go without using clean towels" , "" , "2011-07-28 01:46:41"
"So all the face towels in the big bathroom dirty and I'm not taking them out since I don't clean the bathroom so I just bought my own set" , "" , "2011-07-28 01:45:30"
"Why yall think they made wash clothes and face towels for??! Omg yall I'm really in shock I told Judy &amp; Shearese..they are like WHAT??! lmao" , "" , "2011-07-28 01:36:20"
"That's the 2nd time I saw a tweet bout white people not using wash cloths/face towels...lol is this true??" , "" , "2011-07-28 00:54:39"
"I put hot towels on my face every night after I put a facial cleanser on it, it feels good" , "" , "2011-07-28 00:28:11"
"no I use a face cream that has bleach in it and keeps turning me blue towels blotchy red! Just wondered I'd do the same. X" , "" , "2011-07-27 20:23:19"
"My face is leaking, I can't make it stop leaking and I have to Get Towels In and Put Small Human's To Bed and argh. #breakdownontheinternet" , "'breakdownontheinternet'" , "2011-07-27 19:56:46"
"when these towels done drying.... imma dumb my face in em.. i love fresh out the dryer warm towels" , "" , "2011-07-27 19:16:47"
"Me too RT Shiiiiid... for $500K a year, I would play on all special teams, serve gatorade &amp; pass out towels! *straight face*" , "" , "2011-07-27 17:28:28"
"Shiiiiid.... for $500K a year, I would play on all special teams, serve gatorade &amp; pass out towels! *straight face*" , "" , "2011-07-27 17:26:34"
"after those veggies I felt all warm in my face and hands. temperature went up. good! But still stuffed... and... http://fb.me/zlXt4JEH" , "" , "2011-07-27 23:02:32"
"I cannot stand in the heat my face is burning turn down the temperature please." , "" , "2011-07-28 07:50:28"
"lol serious face and I need you tuck me in take my temperature" , "" , "2011-07-28 06:16:58"
"i swear my sore head has spread to my whole face and ive got a temperature" , "" , "2011-07-28 01:59:40"
"My bangs keep on getting in the way of my face. &gt;.&gt;; I'm already caring about things besides the temperature. Yay!" , "" , "2011-07-27 23:28:43"
"After a very long 52 degrees temperature day .. Finally its cooling down! God, I can feel it in my face !" , "" , "2011-07-27 17:31:08"
"I touched this lil girl head so I can paint her face the other day n I swear she had freezer temperature coming off of her body." , "" , "2011-07-27 13:18:19"
